,listing_id,date,time,listing_name,street,city,zip_code,state,address_total,location_x,location_y,location_site,location_indoor,month,day,year,day_of_week
348,301086,2020-04-25,10:26:33,Adams-Ricci Farmers Market,100 East Penn Drive,Enola,17025,Pennsylvania,"100 East Penn Drive, Enola, Pennsylvania 17025",-76.937407,40.273997,Park,No Indoor;,4,25,2020,Saturday
349,301087,2021-01-04,14:46:53,Winter Farmers Market by Grow Oak Ridge,323 Vermont Avenue,Oak Ridge,37830,Tennessee,"323 Vermont Avenue, Oak Ridge, Tennessee 37830",-84.251024,36.017239,Faith-based institution;,Entire time open indoor;,1,4,2021,Monday
350,301088,2020-04-30,13:55:29,Lakes Area Growers Market,1001 Kingwood ST,Brainerd,56401,Minnesota,"1001 Kingwood ST, Brainerd, Minnesota 56401",-94.193437,46.358912,Private business,No Indoor;,4,30,2020,Thursday
351,301089,2020-04-30,14:19:17,Lakes Area Growers Market,7915 MN-210 ,Baxter ,56425,Minnesota,"7915 MN-210 , Baxter , Minnesota 56425",-94.235284,46.352551,Private business,No Indoor;,4,30,2020,Thursday
352,301090,2021-02-11,16:55:39,Lancaster Farmers Market,West Chestnut Street,Lancaster,43130,Ohio,"West Chestnut Street, Lancaster, Ohio 43130",-82.603853,39.712631,Local government grounds;,No Indoor;,2,11,2021,Thursday
353,301091,2021-01-05,22:28:37,Bedford Farmers Market,209 Route 101,Bedford,03110,New Hampshire,"209 Route 101, Bedford, New Hampshire 03110",-71.525849,42.938268,Private business,No Indoor;,1,5,2021,Tuesday
354,301092,2021-01-23,11:14:59,Pennington Farmers Market,101 Route 31 N,Pennington,08534,New Jersey,"101 Route 31 N, Pennington, New Jersey 08534",-74.79688,40.3494,Private business,No Indoor;,1,23,2021,Saturday
355,301093,2020-05-05,16:19:28,Downtown Farmers Market,on the court square at 4th Street and Maple Street,Murray ,42071,Kentucky,"on the court square at 4th Street and Maple Street, Murray , Kentucky 42071-0002",-88.302435,36.609868,Closed-off public street;,No Indoor;,5,5,2020,Tuesday
356,301094,2021-01-04,17:08:44,Murrysville Farmers' Market,3235 Sardis Road,Murrysville,15668,Pennsylvania,"3235 Sardis Road, Murrysville, Pennsylvania 15668",-79.696788,40.430121,Local government grounds;,No Indoor;,1,4,2021,Monday
357,301095,2021-01-05,9:26:24,Medina Square Farmers Market,39 Historic Medina Public Square suite 305,Medina,44256,Ohio,"39 Public Square, suite 305, Medina, Ohio 44256",-81.869513,41.134636,Plaza/Square/Common,No Indoor;,1,5,2021,Tuesday
358,301096,2020-05-14,17:44:26,Indiana County Farmers Market,8th & Church St.,Indiana,15701,Pennsylvania,"8th & Church St., Indiana, Pennsylvania 15701",-79.155021,40.621852,Private business,No Indoor;,5,14,2020,Thursday
359,301097,2021-01-04,13:13:34,Farmers on the Square,2A N Hanover St,Carlisle,17013,Pennsylvania,"2A N Hanover St, Carlisle, Pennsylvania 17013",-77.189254,40.201689,Faith-based institution;,No Indoor;,1,4,2021,Monday
360,301098,2020-05-15,10:36:59,Zebulon Farm Fresh Market,103 N Arendell Ave,Zebulon,27597,North Carolina,"103 N Arendell Ave, Zebulon, North Carolina 27597",-78.314111,35.821835,Local government grounds;,No Indoor;,5,15,2020,Friday
361,301099,2020-05-15,15:03:53,"Wednesday, Indiana County Farmers' Market",Wayne Avenue & Hospital Rd,Indiana,15701,Pennsylvania,"Wayne Avenue & Hospital Rd, Indiana, Pennsylvania 15701",-79.159344,40.610507,Private business,No Indoor;,5,15,2020,Friday
362,301100,2020-05-17,12:28:42,Market of Life,3510 W 15th Ave,Gary,46404,Indiana,"3510 W 15th Ave, Gary, Indiana 46404",-87.344853,41.595883,Farm,No Indoor;,5,17,2020,Sunday
363,301101,2020-05-20,17:02:13,Purcellville Farmers' Market,717 E Main Street,Purcellville,20132,Virginia,"717 E Main Street, Purcellville, Virginia 20132",-77.703843,39.136603,Private business,No Indoor;,5,20,2020,Wednesday
364,301102,2020-05-20,21:17:24,Slippery Rock Farmers Market,"Gateway Park, 100 Midway Street",Slippery Rock,16057,Pennsylvania,"Gateway Park, 100 Midway Street, Slippery Rock, Pennsylvania 16057",-80.050842,41.062533,Local government grounds;,No Indoor;,5,20,2020,Wednesday
365,301103,2020-05-26,13:48:09,Eagle Farmers Market,5th St. and Hwy 34,Eagle,68347,Nebraska,"5th St. and Hwy 34, Eagle, Nebraska 68347",-96.432729,40.816121,Closed-off public street;,No Indoor;,5,26,2020,Tuesday
366,301104,2020-05-26,14:28:42,Bassett Farmers Market,200 Clark St.,Bassett,68714,Nebraska,"200 Clark St., Bassett, Nebraska 68714",-99.536625,42.582541,Private business,No Indoor;,5,26,2020,Tuesday
367,301105,2020-05-27,12:32:02,Beatrice Farmers Market Indian Creek Mall,Indian Creek Mall 2205 N 6th St,Beatrice,68310,Nebraska,"Indian Creek Mall 2205 N 6th St, Beatrice, Nebraska 68310",-96.747301,40.273594,Private business,No Indoor;,5,27,2020,Wednesday
368,301106,2020-05-27,12:38:52,Beaver City Farmers Market,9th and 0 St.,Beaver City,68310,Nebraska,"9th and 0 St., Beaver City, Nebraska",-99.827615,40.138332,Closed-off public street;,No Indoor;,5,27,2020,Wednesday
369,301107,2020-05-27,12:44:09,Market on the Square (BrokenkBow),"Broken Bow Chamber of Commerce, 424 South 8th Ave., Ste. 4",Broken Bow ,68822,Nebraska,"Broken Bow Chamber of Commerce, 424 South 8th Ave., Ste. 4 Broken Bow , Nebraska",-99.63987,41.40541,Closed-off public street;,No Indoor;,5,27,2020,Wednesday
370,301108,2020-05-27,12:48:41,West Point Farmers Market,"Eagles parking lot, 226 19th Rd.",West Point ,68788,Nebraska,"Eagles parking lot, 226 19th Rd., West Point , Nebraska",-96.705918,41.837741,Private business,No Indoor;,5,27,2020,Wednesday
371,301109,2020-05-27,13:06:28,Wilber Farmers Market,512 Washington Ave.,Dorchester,68343,Nebraska,"512 Washington Ave., Dorchester, Nebraska",-97.114886,40.64738,Private business,No Indoor;,5,27,2020,Wednesday
372,301110,2020-05-27,13:11:29,New Grand Island Farmers Market,1704 West 3rd St.,Grand Island,68801,Nebraska,"1704 West 3rd St., Grand Island, Nebraska",-98.357951,40.922193,Private business,No Indoor;,5,27,2020,Wednesday
373,301111,2021-02-23,9:09:29,David City Farmers Market,1652 N 4th St.,David City ,68632,Nebraska,"1652 N 4th St., David City , Nebraska 68632",-97.129955,41.264759,Private business,No Indoor;,2,23,2021,Tuesday
374,301112,2020-05-27,14:18:00,Chatter Box Farmers Market in Tekamah,203 S 13th St,Tekamah ,68061,Nebraska,"203 S 13th St, Tekamah , Nebraska",-96.222387,41.775832,Private business,No Indoor;,5,27,2020,Wednesday
375,301113,2020-05-27,15:49:49,Norfolk Farmers Market,1700 Market Lane,Stanton ,68779,Nebraska,",1700 Market Lane, Stanton , Nebraska",-97.212686,41.948007,Faith-based institution;,No Indoor;,5,27,2020,Wednesday
376,301114,2020-05-27,16:07:11,Plattsmouth Downtown Farmers Market,N 4th St & Main St,Plattsmouth ,68048,Nebraska,"N 4th St & Main St, Plattsmouth , Nebraska",-95.894144,41.005653,Private business,No Indoor;,5,27,2020,Wednesday
377,301115,2020-05-28,9:53:23,Plainview Farmers Market,Maple St. and Highway 20,Plainview ,68769,Nebraska,"Maple St. and Highway 20, Plainview , Nebraska",-97.787145,42.353346,Private business,No Indoor;,5,28,2020,Thursday
378,301116,2020-07-23,12:40:05,Henderson Farmers Market,14th St. at Cedar St.,Henderson,68371,Nebraska,"14th St. at Cedar St., Henderson, Nebraska",-97.811491,40.778922,Private business,No Indoor;,7,23,2020,Thursday
379,301117,2020-05-29,11:55:07,Fleming County Farmers Market,1384 Elizaville Rd,Flemingsburg,41041,Kentucky,"1384 Elizaville Rd, Flemingsburg, Kentucky 41041",-83.759523,38.421407,Local government grounds;,No Indoor;,5,29,2020,Friday
380,301118,2020-05-29,13:53:50,Rock Valley Farmers Market,1013 13th Ave,Rock Valley,51247,Iowa,"1013 13th Ave, Rock Valley, Iowa 51247",-96.300832,43.200223,Local government grounds;,No Indoor;,5,29,2020,Friday
381,301119,2021-01-17,16:32:16,Mason County Farmers Market,2114 Old Main Street,Maysville,41056,Kentucky,"2114 Old Main Street, Maysville, Kentucky 41056",-83.80842,38.615073,Local government grounds;,Entire time open indoor;,1,17,2021,Sunday
382,301120,2020-06-05,12:36:13,Armory Farmers Market,85 Parade St,Providence,02909,Rhode Island,"85 Parade St, Providence, Rhode Island 02909",-71.4316,41.814767,Federal/state government grounds;,No Indoor;,6,5,2020,Friday
383,301121,2020-06-05,12:51:56,Broad St. Farmers Market,807 Broad St.,Providence,02907,Rhode Island,"807 Broad St., Providence, Rhode Island 02907",-71.41892,41.801869,Private business,No Indoor;,6,5,2020,Friday
384,301122,2020-06-05,13:04:56,Brown University Farmers Market,201 Thayer St,Providence,02906,Rhode Island,"201 Thayer St, Providence, Rhode Island 02906",-71.400031,41.826418,Educational institution;,No Indoor;,6,5,2020,Friday
385,301123,2020-06-05,13:10:55,Central Falls Farmers Market,559 Dexter St,Central Falls,02863,Rhode Island,"559 Dexter St, Central Falls, Rhode Island 02863",-71.39565,41.885605,Private business,No Indoor;,6,5,2020,Friday
386,301124,2020-06-05,13:17:27,Neutaconkanut Farmers Market,675 Plainfield St,Providence ,02909,Rhode Island,"675 Plainfield St, Providence , Rhode Island 02909",-71.461775,41.8118,Local government grounds;,No Indoor;,6,5,2020,Friday
387,301125,2020-06-05,13:34:59,Pawtucket Farmers Market,374 Main ST,Pawtucket,02860,Rhode Island,"374 Main ST, Pawtucket, Rhode Island 02860",-71.387274,41.877734,Private business,No Indoor;,6,5,2020,Friday
388,301126,2020-06-05,13:41:43,West Warwick Farmers Market,186 Providence St,West Warwick,02893,Rhode Island,"186 Providence St, West Warwick, Rhode Island 02893",-71.516856,41.713691,Private business,No Indoor;,6,5,2020,Friday
389,301127,2020-06-05,13:45:14,Woonsocket Farmers Market,450 Clinton St,Woonsocket ,02895,Rhode Island,"450 Clinton St, Woonsocket , Rhode Island 02895",-71.504321,42.007654,Private business,No Indoor;,6,5,2020,Friday
390,301128,2020-06-05,14:03:36,Sankofa World Market,224 Dexter St,Providence,02907,Rhode Island,"224 Dexter St, Providence, Rhode Island 02907",-71.42853,41.811066,Private business,No Indoor;,6,5,2020,Friday
391,301129,2020-06-05,14:12:27,Fisherman's Memorial Park Farmers Market,1011 Point Judith Rd,Narragansett,02882,Rhode Island,"1011 Point Judith Rd, Narragansett, Rhode Island 02882",-71.488239,41.380339,Local government grounds;,No Indoor;,6,5,2020,Friday
392,301130,2020-06-05,14:37:13,South Kingstown Farmers Market  at Marina Park,2 Salt Pond Rd,Wakefield,02879,Rhode Island,"2 Salt Pond Rd, Wakefield, Rhode Island 02879",-71.49696,41.428192,Local government grounds;,No Indoor;,6,5,2020,Friday
393,301131,2020-06-05,14:49:04,Pawtuxet Village Farmers Market,60 Rhodes Pl,Cranston,02905,Rhode Island,"60 Rhodes Pl, Cranston, Rhode Island 02905",-71.391872,41.767977,Private business,No Indoor;,6,5,2020,Friday
394,301132,2020-06-16,18:09:11,Elgin Farmers' Market,109 Depot St.,Elgin,78621,Texas,"109 Depot St., Elgin, Texas 78621",-97.370756,30.346425,Park,No Indoor;,6,16,2020,Tuesday
395,301133,2020-06-17,21:00:26,CalaverasGROWN Certified Farmers' Market San Andreas,891 Mountain Ranch Road,San Andreas,95249,California,"891 Mountain Ranch Road, San Andreas, California 95249",-120.66782,38.191243,Local government grounds;,No Indoor;,6,17,2020,Wednesday
396,301134,2021-01-08,13:56:10,Marksville Main Street Fresh Market,317 North Main Street,Marksville,71351,Louisiana,"317 North Main Street, Marksville, Louisiana 71351",-92.066002,31.12742,Closed-off public street;,No Indoor;,1,8,2021,Friday
397,301135,2020-06-19,13:42:52,Union County Farmers' Market,115 Durham Drive,Maynardville,37807,Tennessee,"115 Durham Drive, Maynardville, Tennessee 37807",-83.8228,36.237614,Local government grounds;,No Indoor;,6,19,2020,Friday
398,301136,2020-06-19,15:33:20,Sodus Farmers' Market,58 West Main Street,Sodus,14551,New York,"58 West Main Street, Sodus, New York 14551",-77.062753,43.237102,Faith-based institution;,No Indoor;,6,19,2020,Friday
399,301137,2020-06-21,17:25:58,Riverview Farmers Market,320 Ogden Avenue,Jersey City,07307,New Jersey,"320 Ogden Avenue, Jersey City, New Jersey 07307",-74.042798,40.744736,Closed-off public street;,No Indoor;,6,21,2020,Sunday
400,301138,2020-06-20,8:05:22,"The Marketplace at Lee Branch, Lee Branch Farmers Market",611 Doug Baker Blvd,Birmingham,35242,Alabama,"611 Doug Baker Blvd, Birmingham, Alabama 35242",-86.666868,33.40644,Private business,No Indoor;,6,20,2020,Saturday
401,301139,2020-06-22,15:51:49,Ridgeway Farmers Market,299 Hughitt Street,Ridgeway,53582,Wisconsin,"299 Hughitt Street, Ridgeway, Wisconsin 53582",-89.993242,42.998521,Local government grounds;,No Indoor;,6,22,2020,Monday
402,301140,2020-06-22,17:11:04,the Farm Market,150 E Main St,Hillsboro ,88042,New Mexico,"150 E Main St., Hillsboro , New Mexico 88042",-107.5691,32.920178,Closed-off public street;,No Indoor;,6,22,2020,Monday
403,301141,2020-06-22,19:55:13,Blue Ash Farmers Market,4335 Glendale Milford Road,Blue Ash,45242,Ohio,"4335 Glendale Milford Road, Blue Ash, Ohio 45242",-84.389892,39.251798,Local government grounds;,No Indoor;,6,22,2020,Monday
404,301142,2021-01-06,11:17:53,The Berlin Farmers Market,Pitts Street and Commerce Street,Berlin ,21811,Maryland,"Pitts Street and Commerce Street, Berlin , Maryland 21811",-75.219388,38.325383,Closed-off public street;,No Indoor;,1,6,2021,Wednesday
405,301143,2020-06-24,19:04:28,El Monte Farmers' Market,10700 Main Street,El Monte,91731,California,"10700 Main Street, El Monte, California 91731",-118.03995,34.075484,Closed-off public street;,No Indoor;,6,24,2020,Wednesday
406,301144,2020-06-25,11:53:13,3rd Day Farmer's Market,3234 S. LaChance Rd,Lake City,49651,Michigan,"3234 S. LaChance Rd, Lake City, Michigan 49651",-85.296147,44.292952,Farm,Part time open indoor;,6,25,2020,Thursday
407,301145,2020-06-25,13:50:06,Paseo Farmers Market,3100 N Walker Ave,Oklahoma City,73103,Oklahoma,"3100 N Walker Ave, Oklahoma City, Oklahoma 73103",-97.52482,35.501891,Private business,Part time open indoor;,6,25,2020,Thursday
408,301146,2021-01-05,8:26:43,Lynchburg Community Market,1219 Main St,Lynchburg,24504,Virginia,"1219 Main St, Lynchburg, Virginia 24504",-79.140379,37.411517,Local government grounds;,Part time open indoor;,1,5,2021,Tuesday
409,301147,2020-06-28,21:23:36,Downtown Chico Thursday Night Market,Broadway & W 2nd St.,Chico,95928,California,"Broadway & W 2nd St., Chico, California 95928",-121.84046,39.728991,Closed-off public street;,No Indoor;,6,28,2020,Sunday
410,301148,2021-01-04,15:44:06,The Farm Market at Mill No. 5,250 Jackson Street,Lowell,01852,Massachusetts,"250 Jackson Street, 5th Floor, Lowell, Massachusetts 01852",-71.312805,42.641166,Private business,Part time open indoor;,1,4,2021,Monday
411,301149,2020-07-06,15:11:54,Fulton Stall Market - Indoor Farmers Market,91 South St.,New York ,10038,New York,"91 South St., New York , New York 10038",-74.003474,40.706222,Closed-off public street;,Entire time open indoor;,7,6,2020,Monday
412,301150,2020-07-07,17:39:54,Vernon Hills Park District Farmers Market,Lakeview Parkway and Hawthorn Parkway,Vernon Hills,60061,Illinois,"Lakeview Parkway and Hawthorn Parkway, Vernon Hills, Illinois 60061",-87.962265,42.241619,Private business,No Indoor;,7,7,2020,Tuesday
413,301151,2020-07-10,8:55:58,Eureka Springs Farmers Market,44 Kingshighway,Eureka Springs,72632,Arkansas,"44 Kingshighway, Eureka Springs, Arkansas 72632",-93.746149,36.398616,Private business,No Indoor;,7,10,2020,Friday
414,301152,2020-07-10,21:11:47,White St. Saturday Market,26 White St.,Eureka Springs,72632,Arkansas,"26 White St., Eureka Springs, Arkansas 72632",-93.741728,36.404902,Private business,No Indoor;,7,10,2020,Friday
415,301153,2021-01-13,17:15:12,29 Palms Farmers' Market,73484 Twentynine Palms Hwy,Twentynine Palms,92277,California,"73484 Twentynine Palms Hwy, Twentynine Palms, California 92277",-116.05894,34.13576,Private business,No Indoor;,1,13,2021,Wednesday
416,301154,2020-07-15,18:04:32,Hillsboro Farmers' Markets - Downtown Hillsboro,1st Ave and NW Lincoln St,Hillsboro ,97124,Oregon,"1st Ave and NW Lincoln St, Hillsboro , Oregon 97124",-122.99036,45.524375,Local government grounds;,No Indoor;,7,15,2020,Wednesday
417,301155,2020-07-15,18:15:07,Hillsboro Farmers' Markets - Orenco Station,6125 NE Cornell Rd,Hillsboro,97124,Oregon,"6125 NE Cornell Rd, Hillsboro, Oregon 97124",-122.91755,45.534675,Private business,No Indoor;,7,15,2020,Wednesday
418,301156,2020-07-17,0:07:55,Torrington WY Farmers Market,21st & Main Street,Torrington ,82240,Wyoming,"21st & Main Street, Torrington , Wyoming 82240",-104.18407,42.064541,Closed-off public street;,No Indoor;,7,17,2020,Friday
419,301157,2020-07-17,15:16:35,Donnelly Farmers Market,FW Gestrin and E. Roseberry Rd,Donnelly,83615,Idaho,"FW Gestrin and E. Roseberry Rd, Donnelly, Idaho 83615",-116.07672,44.730034,Local government grounds;,No Indoor;,7,17,2020,Friday
420,301158,2020-07-20,12:13:53,Burlington Farmers Market,345 Pine Street,Burlington,05401,Vermont,"345 Pine Street, Burlington, Vermont 05401",-73.215415,44.46973,Private business,Part time open indoor;,7,20,2020,Monday
421,301159,2021-01-20,16:47:54,The Market at Second Stage,194 Second St.,Amherst,24521,Virginia,"194 Second St., Amherst, Virginia 24521",-79.048809,37.583162,Private business,No Indoor;,1,20,2021,Wednesday
422,301160,2020-07-21,11:51:41,Bethalto Market In The Park,213 N Priaire St,Bethalto,62010,Illinois,"213 N Priaire St, Bethalto, Illinois 62010",-90.053468,38.902967,Local government grounds;,No Indoor;,7,21,2020,Tuesday
423,301161,2020-07-22,22:10:56,Mauston Farmers' Market,220 East State Street,Mauston,53948,Wisconsin,"220 East State Street, mauston, Wisconsin 53948",-90.082332,43.801304,Local government grounds;,No Indoor;,7,22,2020,Wednesday
424,301162,2020-07-23,15:50:03,Manchester's Spruce Street Market,163 Spruce St.,Manchester,06040,Connecticut,"163 Spruce St., Manchester, Connecticut 06040",-72.518324,41.781503,Local government grounds;,No Indoor;,7,23,2020,Thursday
425,301163,2020-07-23,16:46:09,Decatur Farmers Market,308 Clairemont Ave,Decatur,30030,Georgia,"308 Clairemont Ave, Decatur, Georgia 30030",-84.296808,33.778773,Faith-based institution;,No Indoor;,7,23,2020,Thursday
426,301164,2020-07-23,17:17:34,Oakhurst Farmers Market,630 East Lake Drive Suite E,Decatur,30030,Georgia,"630 East Lake Drive, Suite E, Decatur , Georgia 30030",-84.304799,33.760143,Private business,No Indoor;,7,23,2020,Thursday
